交易日期,ETF代码,收盘价
2017-05-17,510300.SH,2.988
2017-05-18,510300.SH,2.975
2017-05-19,510300.SH,2.981
2017-05-22,510300.SH,2.983
2017-05-23,510300.SH,2.996
2017-05-24,510300.SH,2.996
2017-05-25,510300.SH,3.06
2017-05-26,510300.SH,3.055
2017-05-31,510300.SH,3.057
2017-06-01,510300.SH,3.064
2017-06-02,510300.SH,3.056
2017-06-05,510300.SH,3.036
2017-06-06,510300.SH,3.059
2017-06-07,510300.SH,3.101
2017-06-08,510300.SH,3.123
2017-06-09,510300.SH,3.143
2017-06-12,510300.SH,3.136
2017-06-13,510300.SH,3.143
2017-06-14,510300.SH,3.111
2017-06-15,510300.SH,3.101
2017-06-16,510300.SH,3.095
2017-06-19,510300.SH,3.13
2017-06-20,510300.SH,3.121
2017-06-21,510300.SH,3.16
2017-06-22,510300.SH,3.164
2017-06-23,510300.SH,3.194
2017-06-26,510300.SH,3.234
2017-06-27,510300.SH,3.235
2017-06-28,510300.SH,3.214
2017-06-29,510300.SH,3.233
2017-06-30,510300.SH,3.228
2017-07-03,510300.SH,3.214
2017-07-04,510300.SH,3.187
2017-07-05,510300.SH,3.228
2017-07-06,510300.SH,3.226
2017-07-07,510300.SH,3.224
2017-07-10,510300.SH,3.228
2017-07-11,510300.SH,3.254
2017-07-12,510300.SH,3.235
2017-07-13,510300.SH,3.268
2017-07-14,510300.SH,3.29
2017-07-17,510300.SH,3.245
2017-07-18,510300.SH,3.247
2017-07-19,510300.SH,3.314
2017-07-20,510300.SH,3.33
2017-07-21,510300.SH,3.313
2017-07-24,510300.SH,3.33
2017-07-25,510300.SH,3.305
2017-07-26,510300.SH,3.286
2017-07-27,510300.SH,3.296
2017-07-28,510300.SH,3.308
2017-07-31,510300.SH,3.32
2017-08-01,510300.SH,3.347
2017-08-02,510300.SH,3.347
2017-08-03,510300.SH,3.313
2017-08-04,510300.SH,3.293
2017-08-07,510300.SH,3.313
2017-08-08,510300.SH,3.314
2017-08-09,510300.SH,3.312
2017-08-10,510300.SH,3.305
2017-08-11,510300.SH,3.242
2017-08-14,510300.SH,3.282
2017-08-15,510300.SH,3.291
2017-08-16,510300.SH,3.285
2017-08-17,510300.SH,3.311
2017-08-18,510300.SH,3.313
2017-08-21,510300.SH,3.327
2017-08-22,510300.SH,3.332
2017-08-23,510300.SH,3.341
2017-08-24,510300.SH,3.323
2017-08-25,510300.SH,3.381
2017-08-28,510300.SH,3.419
2017-08-29,510300.SH,3.412
2017-08-30,510300.SH,3.409
2017-08-31,510300.SH,3.403
2017-09-01,510300.SH,3.407
2017-09-04,510300.SH,3.419
2017-09-05,510300.SH,3.432
2017-09-06,510300.SH,3.421
2017-09-07,510300.SH,3.406
2017-09-08,510300.SH,3.403
2017-09-11,510300.SH,3.408
2017-09-12,510300.SH,3.417
2017-09-13,510300.SH,3.419
2017-09-14,510300.SH,3.408
2017-09-15,510300.SH,3.413
2017-09-18,510300.SH,3.426
2017-09-19,510300.SH,3.405
2017-09-20,510300.SH,3.42
2017-09-21,510300.SH,3.421
2017-09-22,510300.SH,3.412
2017-09-25,510300.SH,3.398
2017-09-26,510300.SH,3.399
2017-09-27,510300.SH,3.402
2017-09-28,510300.SH,3.407
2017-09-29,510300.SH,3.419
2017-10-09,510300.SH,3.455
2017-10-10,510300.SH,3.459
2017-10-11,510300.SH,3.472
2017-10-12,510300.SH,3.487
2017-10-13,510300.SH,3.494
2017-10-16,510300.SH,3.482
2017-10-17,510300.SH,3.48
2017-10-18,510300.SH,3.501
2017-10-19,510300.SH,3.491
2017-10-20,510300.SH,3.49
2017-10-23,510300.SH,3.5
2017-10-24,510300.SH,3.523
2017-10-25,510300.SH,3.534
2017-10-26,510300.SH,3.56
2017-10-27,510300.SH,3.577
2017-10-30,510300.SH,3.561
2017-10-31,510300.SH,3.559
2017-11-01,510300.SH,3.547
2017-11-02,510300.SH,3.553
2017-11-03,510300.SH,3.543
2017-11-06,510300.SH,3.575
2017-11-07,510300.SH,3.61
2017-11-08,510300.SH,3.602
2017-11-09,510300.SH,3.629
2017-11-10,510300.SH,3.661
2017-11-13,510300.SH,3.669
2017-11-14,510300.SH,3.641
2017-11-15,510300.SH,3.615
2017-11-16,510300.SH,3.649
2017-11-17,510300.SH,3.653
2017-11-20,510300.SH,3.682
2017-11-21,510300.SH,3.755
2017-11-22,510300.SH,3.754
2017-11-23,510300.SH,3.635
2017-11-24,510300.SH,3.638
2017-11-27,510300.SH,3.58
2017-11-28,510300.SH,3.596
2017-11-29,510300.SH,3.593
2017-11-30,510300.SH,3.552
2017-12-01,510300.SH,3.554
2017-12-04,510300.SH,3.569
2017-12-05,510300.SH,3.591
2017-12-06,510300.SH,3.564
2017-12-07,510300.SH,3.524
2017-12-08,510300.SH,3.558
2017-12-11,510300.SH,3.617
2017-12-12,510300.SH,3.56
2017-12-13,510300.SH,3.585
2017-12-14,510300.SH,3.574
2017-12-15,510300.SH,3.526
2017-12-18,510300.SH,3.527
2017-12-19,510300.SH,3.574
2017-12-20,510300.SH,3.566
2017-12-21,510300.SH,3.61
2017-12-22,510300.SH,3.593
2017-12-25,510300.SH,3.576
2017-12-26,510300.SH,3.587
2017-12-27,510300.SH,3.527
2017-12-28,510300.SH,3.56
2017-12-29,510300.SH,3.571
2018-01-02,510300.SH,3.624
2018-01-03,510300.SH,3.643
2018-01-04,510300.SH,3.654
2018-01-05,510300.SH,3.668
2018-01-08,510300.SH,3.683
2018-01-09,510300.SH,3.713
2018-01-10,510300.SH,3.729
2018-01-11,510300.SH,3.723
2018-01-12,510300.SH,3.744
2018-01-15,510300.SH,3.737
2018-01-16,510300.SH,3.774
2018-01-17,510300.SH,3.763
2018-01-18,510300.SH,3.787
2018-01-19,510300.SH,3.798
2018-01-22,510300.SH,3.846
2018-01-23,510300.SH,3.883
2018-01-24,510300.SH,3.886
2018-01-25,510300.SH,3.861
2018-01-26,510300.SH,3.881
2018-01-29,510300.SH,3.807
2018-01-30,510300.SH,3.768
2018-01-31,510300.SH,3.78
2018-02-01,510300.SH,3.753
2018-02-02,510300.SH,3.776
2018-02-05,510300.SH,3.773
2018-02-06,510300.SH,3.667
2018-02-07,510300.SH,3.58
2018-02-08,510300.SH,3.551
2018-02-09,510300.SH,3.387
2018-02-12,510300.SH,3.436
2018-02-13,510300.SH,3.477
2018-02-14,510300.SH,3.508
2018-02-22,510300.SH,3.581
2018-02-23,510300.SH,3.6
2018-02-26,510300.SH,3.646
2018-02-27,510300.SH,3.594
2018-02-28,510300.SH,3.558
2018-03-01,510300.SH,3.583
2018-03-02,510300.SH,3.56
2018-03-05,510300.SH,3.552
2018-03-06,510300.SH,3.605
2018-03-07,510300.SH,3.575
2018-03-08,510300.SH,3.612
2018-03-09,510300.SH,3.638
2018-03-12,510300.SH,3.649
2018-03-13,510300.SH,3.61
2018-03-14,510300.SH,3.598
2018-03-15,510300.SH,3.624
2018-03-16,510300.SH,3.584
2018-03-19,510300.SH,3.604
2018-03-20,510300.SH,3.602
2018-03-21,510300.SH,3.583
2018-03-22,510300.SH,3.552
2018-03-23,510300.SH,3.446
2018-03-26,510300.SH,3.43
2018-03-27,510300.SH,3.461
2018-03-28,510300.SH,3.391
2018-03-29,510300.SH,3.453
2018-03-30,510300.SH,3.448
2018-04-02,510300.SH,3.437
2018-04-03,510300.SH,3.414
2018-04-04,510300.SH,3.406
2018-04-09,510300.SH,3.41
2018-04-10,510300.SH,3.476
2018-04-11,510300.SH,3.481
2018-04-12,510300.SH,3.444
2018-04-13,510300.SH,3.421
2018-04-16,510300.SH,3.367
2018-04-17,510300.SH,3.317
2018-04-18,510300.SH,3.324
2018-04-19,510300.SH,3.371
2018-04-20,510300.SH,3.319
2018-04-23,510300.SH,3.333
2018-04-24,510300.SH,3.403
2018-04-25,510300.SH,3.383
2018-04-26,510300.SH,3.315
2018-04-27,510300.SH,3.322
2018-05-02,510300.SH,3.333
2018-05-03,510300.SH,3.352
2018-05-04,510300.SH,3.337
2018-05-07,510300.SH,3.391
2018-05-08,510300.SH,3.435
2018-05-09,510300.SH,3.425
2018-05-10,510300.SH,3.448
2018-05-11,510300.SH,3.428
2018-05-14,510300.SH,3.458
2018-05-15,510300.SH,3.471
2018-05-16,510300.SH,3.443
2018-05-17,510300.SH,3.414
2018-05-18,510300.SH,3.451
2018-05-21,510300.SH,3.468
2018-05-22,510300.SH,3.453
2018-05-23,510300.SH,3.408
2018-05-24,510300.SH,3.381
2018-05-25,510300.SH,3.373
2018-05-28,510300.SH,3.394
2018-05-29,510300.SH,3.362
2018-05-30,510300.SH,3.298
2018-05-31,510300.SH,3.366
2018-06-01,510300.SH,3.343
2018-06-04,510300.SH,3.375
2018-06-05,510300.SH,3.404
2018-06-06,510300.SH,3.398
2018-06-07,510300.SH,3.397
2018-06-08,510300.SH,3.352
2018-06-11,510300.SH,3.36
2018-06-12,510300.SH,3.394
2018-06-13,510300.SH,3.36
2018-06-14,510300.SH,3.351
2018-06-15,510300.SH,3.345
2018-06-19,510300.SH,3.23
2018-06-20,510300.SH,3.23
2018-06-21,510300.SH,3.204
2018-06-22,510300.SH,3.218
2018-06-25,510300.SH,3.173
2018-06-26,510300.SH,3.142
2018-06-27,510300.SH,3.067
2018-06-28,510300.SH,3.05
2018-06-29,510300.SH,3.13
2018-07-02,510300.SH,3.047
2018-07-03,510300.SH,3.036
2018-07-04,510300.SH,3.004
2018-07-05,510300.SH,2.979
2018-07-06,510300.SH,3.005
2018-07-09,510300.SH,3.092
2018-07-10,510300.SH,3.1
2018-07-11,510300.SH,3.049
2018-07-12,510300.SH,3.122
2018-07-13,510300.SH,3.128
2018-07-16,510300.SH,3.114
2018-07-17,510300.SH,3.095
2018-07-18,510300.SH,3.081
2018-07-19,510300.SH,3.083
2018-07-20,510300.SH,3.142
2018-07-23,510300.SH,3.162
2018-07-24,510300.SH,3.221
2018-07-25,510300.SH,3.22
2018-07-26,510300.SH,3.178
2018-07-27,510300.SH,3.17
2018-07-30,510300.SH,3.152
2018-07-31,510300.SH,3.164
2018-08-01,510300.SH,3.093
2018-08-02,510300.SH,3.024
2018-08-03,510300.SH,2.982
2018-08-06,510300.SH,2.951
2018-08-07,510300.SH,3.033
2018-08-08,510300.SH,2.989
2018-08-09,510300.SH,3.06
2018-08-10,510300.SH,3.066
2018-08-13,510300.SH,3.052
2018-08-14,510300.SH,3.039
2018-08-15,510300.SH,2.967
2018-08-16,510300.SH,2.954
2018-08-17,510300.SH,2.909
2018-08-20,510300.SH,2.94
2018-08-21,510300.SH,2.99
2018-08-22,510300.SH,2.985
2018-08-23,510300.SH,2.994
2018-08-24,510300.SH,2.998
2018-08-27,510300.SH,3.074
2018-08-28,510300.SH,3.065
2018-08-29,510300.SH,3.053
2018-08-30,510300.SH,3.023
2018-08-31,510300.SH,3.0
2018-09-03,510300.SH,2.994
2018-09-04,510300.SH,3.029
2018-09-05,510300.SH,2.967
2018-09-06,510300.SH,2.942
2018-09-07,510300.SH,2.961
2018-09-10,510300.SH,2.919
2018-09-11,510300.SH,2.908
2018-09-12,510300.SH,2.888
2018-09-13,510300.SH,2.919
2018-09-14,510300.SH,2.923
2018-09-17,510300.SH,2.896
2018-09-18,510300.SH,2.952
2018-09-19,510300.SH,2.991
2018-09-20,510300.SH,2.99
2018-09-21,510300.SH,3.083
2018-09-25,510300.SH,3.052
2018-09-26,510300.SH,3.086
2018-09-27,510300.SH,3.073
2018-09-28,510300.SH,3.105
2018-10-08,510300.SH,2.957
2018-10-09,510300.SH,2.963
2018-10-10,510300.SH,2.961
2018-10-11,510300.SH,2.809
2018-10-12,510300.SH,2.861
2018-10-15,510300.SH,2.82
2018-10-16,510300.SH,2.801
2018-10-17,510300.SH,2.811
2018-10-18,510300.SH,2.749
2018-10-19,510300.SH,2.819
2018-10-22,510300.SH,2.967
2018-10-23,510300.SH,2.867
2018-10-24,510300.SH,2.872
2018-10-25,510300.SH,2.886
2018-10-26,510300.SH,2.857
2018-10-29,510300.SH,2.771
2018-10-30,510300.SH,2.804
2018-10-31,510300.SH,2.836
2018-11-01,510300.SH,2.857
2018-11-02,510300.SH,2.976
2018-11-05,510300.SH,2.938
2018-11-06,510300.SH,2.92
2018-11-07,510300.SH,2.896
2018-11-08,510300.SH,2.893
2018-11-09,510300.SH,2.857
2018-11-12,510300.SH,2.889
2018-11-13,510300.SH,2.919
2018-11-14,510300.SH,2.883
2018-11-15,510300.SH,2.921
2018-11-16,510300.SH,2.93
2018-11-19,510300.SH,2.963
2018-11-20,510300.SH,2.898
2018-11-21,510300.SH,2.901
2018-11-22,510300.SH,2.893
2018-11-23,510300.SH,2.818
2018-11-26,510300.SH,2.822
2018-11-27,510300.SH,2.82
2018-11-28,510300.SH,2.862
2018-11-29,510300.SH,2.834
2018-11-30,510300.SH,2.863
2018-12-03,510300.SH,2.937
2018-12-04,510300.SH,2.942
2018-12-05,510300.SH,2.929
2018-12-06,510300.SH,2.869
2018-12-07,510300.SH,2.863
2018-12-10,510300.SH,2.836
2018-12-11,510300.SH,2.848
2018-12-12,510300.SH,2.858
2018-12-13,510300.SH,2.906
2018-12-14,510300.SH,2.856
2018-12-17,510300.SH,2.852
2018-12-18,510300.SH,2.817
2018-12-19,510300.SH,2.788
2018-12-20,510300.SH,2.767
2018-12-21,510300.SH,2.733
2018-12-24,510300.SH,2.739
2018-12-25,510300.SH,2.722
2018-12-26,510300.SH,2.707
2018-12-27,510300.SH,2.701
2018-12-28,510300.SH,2.707
2019-01-02,510300.SH,2.67
2019-01-03,510300.SH,2.67
2019-01-04,510300.SH,2.738
2019-01-07,510300.SH,2.75
2019-01-08,510300.SH,2.75
2019-01-09,510300.SH,2.77
2019-01-10,510300.SH,2.773
2019-01-11,510300.SH,2.793
2019-01-14,510300.SH,2.769
2019-01-15,510300.SH,2.821
2019-01-16,510300.SH,2.822
2019-01-17,510300.SH,2.807
2019-01-18,510300.SH,2.856
2019-01-21,510300.SH,2.871
2019-01-22,510300.SH,2.835
2019-01-23,510300.SH,2.828
2019-01-24,510300.SH,2.849
2019-01-25,510300.SH,2.871
2019-01-28,510300.SH,2.868
2019-01-29,510300.SH,2.88
2019-01-30,510300.SH,2.861
2019-01-31,510300.SH,2.888
2019-02-01,510300.SH,2.936
2019-02-11,510300.SH,2.977
2019-02-12,510300.SH,2.998
2019-02-13,510300.SH,3.061
2019-02-14,510300.SH,3.064
2019-02-15,510300.SH,3.014
2019-02-18,510300.SH,3.101
2019-02-19,510300.SH,3.093
2019-02-20,510300.SH,3.101
2019-02-21,510300.SH,3.098
2019-02-22,510300.SH,3.181
2019-02-25,510300.SH,3.405
2019-02-26,510300.SH,3.328
2019-02-27,510300.SH,3.31
2019-02-28,510300.SH,3.304
2019-03-01,510300.SH,3.372
2019-03-04,510300.SH,3.407
2019-03-05,510300.SH,3.436
2019-03-06,510300.SH,3.459
2019-03-07,510300.SH,3.421
2019-03-08,510300.SH,3.302
2019-03-11,510300.SH,3.347
2019-03-12,510300.SH,3.369
2019-03-13,510300.SH,3.349
2019-03-14,510300.SH,3.325
2019-03-15,510300.SH,3.369
2019-03-18,510300.SH,3.473
2019-03-19,510300.SH,3.448
2019-03-20,510300.SH,3.448
2019-03-21,510300.SH,3.449
2019-03-22,510300.SH,3.454
2019-03-25,510300.SH,3.368
2019-03-26,510300.SH,3.333
2019-03-27,510300.SH,3.362
2019-03-28,510300.SH,3.353
2019-03-29,510300.SH,3.49
2019-04-01,510300.SH,3.58
2019-04-02,510300.SH,3.574
2019-04-03,510300.SH,3.622
2019-04-04,510300.SH,3.664
2019-04-08,510300.SH,3.641
2019-04-09,510300.SH,3.662
2019-04-10,510300.SH,3.668
2019-04-11,510300.SH,3.604
2019-04-12,510300.SH,3.592
2019-04-15,510300.SH,3.569
2019-04-16,510300.SH,3.678
2019-04-17,510300.SH,3.669
2019-04-18,510300.SH,3.662
2019-04-19,510300.SH,3.716
2019-04-22,510300.SH,3.623
2019-04-23,510300.SH,3.617
2019-04-24,510300.SH,3.623
2019-04-25,510300.SH,3.548
2019-04-26,510300.SH,3.499
2019-04-29,510300.SH,3.512
2019-04-30,510300.SH,3.514
2019-05-06,510300.SH,3.313
2019-05-07,510300.SH,3.344
2019-05-08,510300.SH,3.301
2019-05-09,510300.SH,3.254
2019-05-10,510300.SH,3.356
2019-05-13,510300.SH,3.294
2019-05-14,510300.SH,3.278
2019-05-15,510300.SH,3.348
2019-05-16,510300.SH,3.365
2019-05-17,510300.SH,3.289
2019-05-20,510300.SH,3.253
2019-05-21,510300.SH,3.293
2019-05-22,510300.SH,3.285
2019-05-23,510300.SH,3.233
2019-05-24,510300.SH,3.238
2019-05-27,510300.SH,3.277
2019-05-28,510300.SH,3.292
2019-05-29,510300.SH,3.294
2019-05-30,510300.SH,3.292
2019-05-31,510300.SH,3.276
2019-06-03,510300.SH,3.283
2019-06-04,510300.SH,3.254
2019-06-05,510300.SH,3.246
2019-06-06,510300.SH,3.218
2019-06-10,510300.SH,3.26
2019-06-11,510300.SH,3.362
2019-06-12,510300.SH,3.337
2019-06-13,510300.SH,3.33
2019-06-14,510300.SH,3.31
2019-06-17,510300.SH,3.313
2019-06-18,510300.SH,3.32
2019-06-19,510300.SH,3.369
2019-06-20,510300.SH,3.466
2019-06-21,510300.SH,3.473
2019-06-24,510300.SH,3.478
2019-06-25,510300.SH,3.443
2019-06-26,510300.SH,3.444
2019-06-27,510300.SH,3.482
2019-06-28,510300.SH,3.481
2019-07-01,510300.SH,3.567
2019-07-02,510300.SH,3.572
2019-07-03,510300.SH,3.542
2019-07-04,510300.SH,3.519
2019-07-05,510300.SH,3.537
2019-07-08,510300.SH,3.456
2019-07-09,510300.SH,3.448
2019-07-10,510300.SH,3.448
2019-07-11,510300.SH,3.449
2019-07-12,510300.SH,3.477
2019-07-15,510300.SH,3.49
2019-07-16,510300.SH,3.475
2019-07-17,510300.SH,3.47
2019-07-18,510300.SH,3.448
2019-07-19,510300.SH,3.484
2019-07-22,510300.SH,3.457
2019-07-23,510300.SH,3.465
2019-07-24,510300.SH,3.493
2019-07-25,510300.SH,3.524
2019-07-26,510300.SH,3.529
2019-07-29,510300.SH,3.523
2019-07-30,510300.SH,3.54
2019-07-31,510300.SH,3.514
2019-08-01,510300.SH,3.482
2019-08-02,510300.SH,3.429
2019-08-05,510300.SH,3.369
2019-08-06,510300.SH,3.334
2019-08-07,510300.SH,3.312
2019-08-08,510300.SH,3.361
2019-08-09,510300.SH,3.335
2019-08-12,510300.SH,3.388
2019-08-13,510300.SH,3.359
2019-08-14,510300.SH,3.372
2019-08-15,510300.SH,3.385
2019-08-16,510300.SH,3.4
2019-08-19,510300.SH,3.481
2019-08-20,510300.SH,3.466
2019-08-21,510300.SH,3.466
2019-08-22,510300.SH,3.473
2019-08-23,510300.SH,3.497
2019-08-26,510300.SH,3.458
2019-08-27,510300.SH,3.494
2019-08-28,510300.SH,3.484
2019-08-29,510300.SH,3.474
2019-08-30,510300.SH,3.483
2019-09-02,510300.SH,3.522
2019-09-03,510300.SH,3.525
2019-09-04,510300.SH,3.569
2019-09-05,510300.SH,3.603
2019-09-06,510300.SH,3.627
2019-09-09,510300.SH,3.641
2019-09-10,510300.SH,3.632
2019-09-11,510300.SH,3.605
2019-09-12,510300.SH,3.642
2019-09-16,510300.SH,3.63
2019-09-17,510300.SH,3.564
2019-09-18,510300.SH,3.579
2019-09-19,510300.SH,3.596
2019-09-20,510300.SH,3.602
2019-09-23,510300.SH,3.57
2019-09-24,510300.SH,3.573
2019-09-25,510300.SH,3.549
2019-09-26,510300.SH,3.524
2019-09-27,510300.SH,3.532
2019-09-30,510300.SH,3.49
2019-10-08,510300.SH,3.512
2019-10-09,510300.SH,3.522
2019-10-10,510300.SH,3.548
2019-10-11,510300.SH,3.591
2019-10-14,510300.SH,3.617
2019-10-15,510300.SH,3.605
2019-10-16,510300.SH,3.593
2019-10-17,510300.SH,3.598
2019-10-18,510300.SH,3.546
2019-10-21,510300.SH,3.554
2019-10-22,510300.SH,3.568
2019-10-23,510300.SH,3.549
2019-10-24,510300.SH,3.553
2019-10-25,510300.SH,3.575
2019-10-28,510300.SH,3.595
2019-10-29,510300.SH,3.584
2019-10-30,510300.SH,3.56
2019-10-31,510300.SH,3.558
2019-11-01,510300.SH,3.632
2019-11-04,510300.SH,3.643
2019-11-05,510300.SH,3.664
2019-11-06,510300.SH,3.649
2019-11-07,510300.SH,3.653
2019-11-08,510300.SH,3.639
2019-11-11,510300.SH,3.578
2019-11-12,510300.SH,3.574
2019-11-13,510300.SH,3.571
2019-11-14,510300.SH,3.574
2019-11-15,510300.SH,3.557
2019-11-18,510300.SH,3.582
2019-11-19,510300.SH,3.618
2019-11-20,510300.SH,3.581
2019-11-21,510300.SH,3.563
2019-11-22,510300.SH,3.525
2019-11-25,510300.SH,3.55
2019-11-26,510300.SH,3.556
2019-11-27,510300.SH,3.55
2019-11-28,510300.SH,3.545
2019-11-29,510300.SH,3.506
2019-12-02,510300.SH,3.513
2019-12-03,510300.SH,3.528
2019-12-04,510300.SH,3.53
2019-12-05,510300.SH,3.556
2019-12-06,510300.SH,3.577
2019-12-09,510300.SH,3.566
2019-12-10,510300.SH,3.568
2019-12-11,510300.SH,3.572
2019-12-12,510300.SH,3.562
2019-12-13,510300.SH,3.634
2019-12-16,510300.SH,3.645
2019-12-17,510300.SH,3.702
2019-12-18,510300.SH,3.688
2019-12-19,510300.SH,3.681
2019-12-20,510300.SH,3.678
2019-12-23,510300.SH,3.63
2019-12-24,510300.SH,3.649
2019-12-25,510300.SH,3.656
2019-12-26,510300.SH,3.682
2019-12-27,510300.SH,3.679
2019-12-30,510300.SH,3.732
2019-12-31,510300.SH,3.751
2020-01-02,510300.SH,3.8
2020-01-03,510300.SH,3.79
2020-01-06,510300.SH,3.776
2020-01-07,510300.SH,3.805
2020-01-08,510300.SH,3.768
2020-01-09,510300.SH,3.808
2020-01-10,510300.SH,3.807
2020-01-13,510300.SH,3.848
2020-01-14,510300.SH,3.832
2020-01-15,510300.SH,3.802
2020-01-16,510300.SH,3.797
2020-01-17,510300.SH,3.801
2020-01-20,510300.SH,3.829
2020-01-21,510300.SH,3.759
2020-01-22,510300.SH,3.772
2020-01-23,510300.SH,3.659
2020-02-03,510300.SH,3.351
2020-02-04,510300.SH,3.453
2020-02-05,510300.SH,3.486
2020-02-06,510300.SH,3.569
2020-02-07,510300.SH,3.561
2020-02-10,510300.SH,3.572
2020-02-11,510300.SH,3.611
2020-02-12,510300.SH,3.637
2020-02-13,510300.SH,3.617
2020-02-14,510300.SH,3.642
2020-02-17,510300.SH,3.722
2020-02-18,510300.SH,3.699
2020-02-19,510300.SH,3.7
2020-02-20,510300.SH,3.783
2020-02-21,510300.SH,3.796
2020-02-24,510300.SH,3.766
2020-02-25,510300.SH,3.758
2020-02-26,510300.SH,3.727
2020-02-27,510300.SH,3.728
2020-02-28,510300.SH,3.602
2020-03-02,510300.SH,3.733
2020-03-03,510300.SH,3.73
2020-03-04,510300.SH,3.757
2020-03-05,510300.SH,3.846
2020-03-06,510300.SH,3.774
2020-03-09,510300.SH,3.654
2020-03-10,510300.SH,3.735
2020-03-11,510300.SH,3.673
2020-03-12,510300.SH,3.616
2020-03-13,510300.SH,3.562
2020-03-16,510300.SH,3.412
2020-03-17,510300.SH,3.382
2020-03-18,510300.SH,3.325
2020-03-19,510300.SH,3.293
2020-03-20,510300.SH,3.337
2020-03-23,510300.SH,3.229
2020-03-24,510300.SH,3.307
2020-03-25,510300.SH,3.394
2020-03-26,510300.SH,3.373
2020-03-27,510300.SH,3.388
2020-03-30,510300.SH,3.357
2020-03-31,510300.SH,3.36
2020-04-01,510300.SH,3.364
2020-04-02,510300.SH,3.409
2020-04-03,510300.SH,3.386
2020-04-07,510300.SH,3.462
2020-04-08,510300.SH,3.448
2020-04-09,510300.SH,3.458
2020-04-10,510300.SH,3.447
2020-04-13,510300.SH,3.428
2020-04-14,510300.SH,3.485
2020-04-15,510300.SH,3.464
2020-04-16,510300.SH,3.466
2020-04-17,510300.SH,3.497
2020-04-20,510300.SH,3.512
2020-04-21,510300.SH,3.475
2020-04-22,510300.SH,3.507
2020-04-23,510300.SH,3.5
2020-04-24,510300.SH,3.471
2020-04-27,510300.SH,3.486
2020-04-28,510300.SH,3.508
2020-04-29,510300.SH,3.527
2020-04-30,510300.SH,3.579
2020-05-06,510300.SH,3.588
2020-05-07,510300.SH,3.582
2020-05-08,510300.SH,3.62
2020-05-11,510300.SH,3.614
2020-05-12,510300.SH,3.613
2020-05-13,510300.SH,3.621
2020-05-14,510300.SH,3.591
2020-05-15,510300.SH,3.573
2020-05-18,510300.SH,3.584
2020-05-19,510300.SH,3.611
2020-05-20,510300.SH,3.596
2020-05-21,510300.SH,3.572
2020-05-22,510300.SH,3.494
2020-05-25,510300.SH,3.496
2020-05-26,510300.SH,3.538
2020-05-27,510300.SH,3.521
2020-05-28,510300.SH,3.526
2020-05-29,510300.SH,3.54
2020-06-01,510300.SH,3.634
2020-06-02,510300.SH,3.644
2020-06-03,510300.SH,3.643
2020-06-04,510300.SH,3.645
2020-06-05,510300.SH,3.666
2020-06-08,510300.SH,3.683
2020-06-09,510300.SH,3.708
2020-06-10,510300.SH,3.7
2020-06-11,510300.SH,3.666
2020-06-12,510300.SH,3.675
2020-06-15,510300.SH,3.623
2020-06-16,510300.SH,3.68
2020-06-17,510300.SH,3.683
2020-06-18,510300.SH,3.712
2020-06-19,510300.SH,3.759
2020-06-22,510300.SH,3.763
2020-06-23,510300.SH,3.78
2020-06-24,510300.SH,3.813
2020-06-29,510300.SH,3.78
2020-06-30,510300.SH,3.826
2020-07-01,510300.SH,3.912
2020-07-02,510300.SH,4.002
2020-07-03,510300.SH,4.082
2020-07-06,510300.SH,4.381
2020-07-07,510300.SH,4.337
2020-07-08,510300.SH,4.394
2020-07-09,510300.SH,4.462
2020-07-10,510300.SH,4.382
2020-07-13,510300.SH,4.474
2020-07-14,510300.SH,4.434
2020-07-15,510300.SH,4.381
2020-07-16,510300.SH,4.172
2020-07-17,510300.SH,4.217
2020-07-20,510300.SH,4.329
2020-07-21,510300.SH,4.34
2020-07-22,510300.SH,4.388
2020-07-23,510300.SH,4.365
2020-07-24,510300.SH,4.171
2020-07-27,510300.SH,4.196
2020-07-28,510300.SH,4.228
2020-07-29,510300.SH,4.349
2020-07-30,510300.SH,4.317
2020-07-31,510300.SH,4.35
2020-08-03,510300.SH,4.419
2020-08-04,510300.SH,4.422
2020-08-05,510300.SH,4.424
2020-08-06,510300.SH,4.408
2020-08-07,510300.SH,4.364
2020-08-10,510300.SH,4.378
2020-08-11,510300.SH,4.335
2020-08-12,510300.SH,4.306
2020-08-13,510300.SH,4.292
2020-08-14,510300.SH,4.376
2020-08-17,510300.SH,4.466
2020-08-18,510300.SH,4.46
2020-08-19,510300.SH,4.39
2020-08-20,510300.SH,4.344
2020-08-21,510300.SH,4.38
2020-08-24,510300.SH,4.408
2020-08-25,510300.SH,4.416
2020-08-26,510300.SH,4.362
2020-08-27,510300.SH,4.395
2020-08-28,510300.SH,4.503
2020-08-31,510300.SH,4.464
2020-09-01,510300.SH,4.495
2020-09-02,510300.SH,4.491
2020-09-03,510300.SH,4.473
2020-09-04,510300.SH,4.422
2020-09-07,510300.SH,4.334
2020-09-08,510300.SH,4.355
2020-09-09,510300.SH,4.254
2020-09-10,510300.SH,4.258
2020-09-11,510300.SH,4.29
2020-09-14,510300.SH,4.315
2020-09-15,510300.SH,4.347
2020-09-16,510300.SH,4.322
2020-09-17,510300.SH,4.295
2020-09-18,510300.SH,4.406
2020-09-21,510300.SH,4.355
2020-09-22,510300.SH,4.303
2020-09-23,510300.SH,4.316
2020-09-24,510300.SH,4.246
